accession_id,species,tax_id,class,order,infraorder,family,genus,rep_tax,cat
AP011924.1,Tetraodon cutcutia,591948,Actinopteri,Tetraodontiformes,NA,Tetraodontidae,Leiodon,fish,fish
LC589175.1,Leiodon cutcutia,591948,Actinopteri,Tetraodontiformes,NA,Tetraodontidae,Leiodon,fish,fish
KJ190957.1,Dupetor flavicollis,592150,Aves,Pelecaniformes,NA,Ardeidae,Ixobrychus,bird,vertebrate
KJ643141.1,Dupetor flavicollis,592150,Aves,Pelecaniformes,NA,Ardeidae,Ixobrychus,bird,vertebrate
KJ192198.1,Amaurornis akool,592172,Aves,Gruiformes,NA,Rallidae,Amaurornis,bird,vertebrate
MW304005.1,Alauda gulgula,592173,Aves,Passeriformes,NA,Alaudidae,Alauda,bird,vertebrate
KY250061.1,Hoolock leuconedys,593543,Mammalia,Primates,Simiiformes,Hylobatidae,Hoolock,mammal,vertebrate
KY250062.1,Hoolock leuconedys,593543,Mammalia,Primates,Simiiformes,Hylobatidae,Hoolock,mammal,vertebrate
KY250063.1,Hoolock leuconedys,593543,Mammalia,Primates,Simiiformes,Hylobatidae,Hoolock,mammal,vertebrate
KY250065.1,Hoolock leuconedys,593543,Mammalia,Primates,Simiiformes,Hylobatidae,Hoolock,mammal,vertebrate
KY250066.1,Hoolock leuconedys,593543,Mammalia,Primates,Simiiformes,Hylobatidae,Hoolock,mammal,vertebrate
KY250067.1,Hoolock leuconedys,593543,Mammalia,Primates,Simiiformes,Hylobatidae,Hoolock,mammal,vertebrate
KY250068.1,Hoolock leuconedys,593543,Mammalia,Primates,Simiiformes,Hylobatidae,Hoolock,mammal,vertebrate
KY250071.1,Hoolock leuconedys,593543,Mammalia,Primates,Simiiformes,Hylobatidae,Hoolock,mammal,vertebrate
KY250074.1,Hoolock leuconedys,593543,Mammalia,Primates,Simiiformes,Hylobatidae,Hoolock,mammal,vertebrate
MT712145.1,Hoolock leuconedys,593543,Mammalia,Primates,Simiiformes,Hylobatidae,Hoolock,mammal,vertebrate
MT712146.1,Hoolock leuconedys,593543,Mammalia,Primates,Simiiformes,Hylobatidae,Hoolock,mammal,vertebrate
KU291530.1,Pseudoplatystoma reticulatum,594006,Actinopteri,Siluriformes,NA,Pimelodidae,Pseudoplatystoma,fish,fish
KY464178.1,Berylmys berdmorei,595394,Mammalia,Rodentia,NA,Muridae,Berylmys,mammal,vertebrate
JQ686729.1,Triplophysa bleekeri,595395,Actinopteri,Cypriniformes,NA,Nemacheilidae,Triplophysa,fish,fish
JX135578.1,Triplophysa bleekeri,595395,Actinopteri,Cypriniformes,NA,Nemacheilidae,Triplophysa,fish,fish
AP019335.1,Eviota prasina,595619,Actinopteri,Gobiiformes,NA,Gobiidae,Eviota,fish,fish
AP019336.1,Eviota prasina,595619,Actinopteri,Gobiiformes,NA,Gobiidae,Eviota,fish,fish
AP019337.1,Eviota prasina,595619,Actinopteri,Gobiiformes,NA,Gobiidae,Eviota,fish,fish
AB537553.1,Leiolepis reevesii,596103,Lepidosauria,Squamata,NA,Agamidae,Leiolepis,reptile,vertebrate
MK007074.1,Ompok pabda,596145,Actinopteri,Siluriformes,NA,Siluridae,Ompok,fish,fish
MN895040.1,Ompok pabda,596145,Actinopteri,Siluriformes,NA,Siluridae,Ompok,fish,fish
AP011445.1,Schistura corica,596149,Actinopteri,Cypriniformes,NA,Nemacheilidae,Schistura,fish,fish
KJ868153.1,Pseudochirulus herbertensis,596260,Mammalia,Diprotodontia,NA,Pseudocheiridae,Pseudochirulus,mammal,vertebrate
KM245937.1,Basilichthys microlepidotus,598662,Actinopteri,Atheriniformes,NA,Atherinopsidae,Basilichthys,fish,fish
LC011387.1,Salmo trutta,602068,Actinopteri,Salmoniformes,NA,Salmonidae,Salmo,fish,fish
MT789707.1,Salmo caspius,602068,Actinopteri,Salmoniformes,NA,Salmonidae,Salmo,fish,fish
MT789708.1,Salmo caspius,602068,Actinopteri,Salmoniformes,NA,Salmonidae,Salmo,fish,fish
OP035161.1,Hemitaurichthys thompsoni,603446,Actinopteri,Chaetodontiformes,NA,Chaetodontidae,Hemitaurichthys,fish,fish
AP019600.1,Arothron immaculatus,603994,Actinopteri,Tetraodontiformes,NA,Tetraodontidae,Arothron,fish,fish
ON210851.1,Parupeneus pleurostigma,603997,Actinopteri,Syngnathiformes,NA,Mullidae,Parupeneus,fish,fish
OP035180.1,Parupeneus pleurostigma,603997,Actinopteri,Syngnathiformes,NA,Mullidae,Parupeneus,fish,fish
KP966562.1,Plectorhinchus orientalis,603998,Actinopteri,Lutjaniformes,NA,Haemulidae,Plectorhinchus,fish,fish
KC466691.1,Anodontostoma chacunda,604079,Actinopteri,Clupeiformes,NA,Clupeidae,Anodontostoma,fish,fish
FJ752492.1,Viridovipera stejnegeri,604432,Lepidosauria,Squamata,Serpentes,Viperidae,Trimeresurus,reptile,vertebrate
FJ752424.1,Arborophila rufogularis,604433,Aves,Galliformes,NA,Phasianidae,Arborophila,bird,vertebrate
FJ752425.1,Arborophila gingica,604435,Aves,Galliformes,NA,Phasianidae,Arborophila,bird,vertebrate
MN868243.1,Arborophila gingica,604435,Aves,Galliformes,NA,Phasianidae,Arborophila,bird,vertebrate
MW524141.1,Paramesotriton longliensis,608507,Amphibia,Caudata,NA,Salamandridae,Paramesotriton,amphibian,vertebrate
MW524142.1,Paramesotriton longliensis,608507,Amphibia,Caudata,NA,Salamandridae,Paramesotriton,amphibian,vertebrate
MW524143.1,Paramesotriton longliensis,608507,Amphibia,Caudata,NA,Salamandridae,Paramesotriton,amphibian,vertebrate
ON357921.1,Paramesotriton longliensis,608507,Amphibia,Caudata,NA,Salamandridae,Paramesotriton,amphibian,vertebrate
ON357922.1,Paramesotriton longliensis,608507,Amphibia,Caudata,NA,Salamandridae,Paramesotriton,amphibian,vertebrate
ON357923.1,Paramesotriton longliensis,608507,Amphibia,Caudata,NA,Salamandridae,Paramesotriton,amphibian,vertebrate
ON357926.1,Paramesotriton longliensis,608507,Amphibia,Caudata,NA,Salamandridae,Paramesotriton,amphibian,vertebrate
ON357927.1,Paramesotriton longliensis,608507,Amphibia,Caudata,NA,Salamandridae,Paramesotriton,amphibian,vertebrate
KT779432.1,Rhinolophus ferrumequinum,608660,Mammalia,Chiroptera,NA,Rhinolophidae,Rhinolophus,mammal,vertebrate
HQ896027.1,Phyllodactylus unctus,611294,Lepidosauria,Squamata,Gekkota,Phyllodactylidae,Phyllodactylus,reptile,vertebrate
AY899242.1,Limnonectes bannaensis,613120,Amphibia,Anura,NA,Dicroglossidae,Limnonectes,amphibian,vertebrate
OP882624.1,Ambassis agassizii,613159,Actinopteri,NA,NA,Ambassidae,Ambassis,fish,fish
OP882625.1,Ambassis agassizii,613159,Actinopteri,NA,NA,Ambassidae,Ambassis,fish,fish
OP882629.1,Craterocephalus amniculus,613160,Actinopteri,Atheriniformes,NA,Atherinidae,Craterocephalus,fish,fish
OP882630.1,Craterocephalus fluviatilis,613161,Actinopteri,Atheriniformes,NA,Atherinidae,Craterocephalus,fish,fish
OP882639.1,Galaxias fuscus,613162,Actinopteri,Galaxiiformes,NA,Galaxiidae,Galaxias,fish,fish
OP882642.1,Galaxias rostratus,613163,Actinopteri,Galaxiiformes,NA,Galaxiidae,Galaxias,fish,fish
OP882641.1,Galaxias oliros,613164,Actinopteri,Galaxiiformes,NA,Galaxiidae,Galaxias,fish,fish
OP882637.1,Galaxias arcanus,613165,Actinopteri,Galaxiiformes,NA,Galaxiidae,Galaxias,fish,fish
OP035178.1,Polydactylus sexfilis,621112,Actinopteri,NA,NA,Polynemidae,Polydactylus,fish,fish
HM581978.1,Python molurus,621282,Lepidosauria,Squamata,Serpentes,Pythonidae,Python,reptile,vertebrate
MF927488.1,Awaous banana,621459,Actinopteri,Gobiiformes,NA,Gobiidae,Awaous,fish,fish
MF927489.1,Awaous banana,621459,Actinopteri,Gobiiformes,NA,Gobiidae,Awaous,fish,fish
AP012156.1,Danionella dracula,623740,Actinopteri,Cypriniformes,NA,Danionidae,Danionella,fish,fish
JQ639062.1,Cynoglossus itinus,626211,Actinopteri,Pleuronectiformes,NA,Cynoglossidae,Cynoglossus,fish,fish
MK433297.1,Minous monodactylus,626227,Actinopteri,Perciformes,NA,Synanceiidae,Minous,fish,fish
MK613995.1,Minous monodactylus,626227,Actinopteri,Perciformes,NA,Synanceiidae,Minous,fish,fish
MK574566.1,Minous monodactylus,626227,Actinopteri,Perciformes,NA,Synanceiidae,Minous,fish,fish
ON012811.1,Minous monodactylus,626227,Actinopteri,Perciformes,NA,Synanceiidae,Minous,fish,fish
KT591189.1,Bodianus oxycephalus,626239,Actinopteri,Labriformes,NA,Labridae,Bodianus,fish,fish
AP012314.1,Parupeneus multifasciatus,626244,Actinopteri,Syngnathiformes,NA,Mullidae,Parupeneus,fish,fish
OK554511.1,Parupeneus multifasciatus,626244,Actinopteri,Syngnathiformes,NA,Mullidae,Parupeneus,fish,fish
OP718221.1,Parupeneus multifasciatus,626244,Actinopteri,Syngnathiformes,NA,Mullidae,Parupeneus,fish,fish
MT425443.1,Cinclosoma punctatum,626376,Aves,Passeriformes,NA,Cinclosomatidae,Cinclosoma,bird,vertebrate
MN356369.1,Drymodes brunneopygia,626378,Aves,Passeriformes,NA,Petroicidae,Drymodes,bird,vertebrate
AP012956.1,Ateleopus purpureus,630187,Actinopteri,Ateleopodiformes,NA,Ateleopodidae,Ateleopus,fish,fish
JN105352.1,Cyprinus carpio,630221,Actinopteri,Cypriniformes,NA,Cyprinidae,Cyprinus,fish,fish
KP993139.1,Cyprinus carpio,630221,Actinopteri,Cypriniformes,NA,Cyprinidae,Cyprinus,fish,fish
KU146529.1,Cyprinus carpio,630221,Actinopteri,Cypriniformes,NA,Cyprinidae,Cyprinus,fish,fish
KC977309.1,Tarsius lariang,630277,Mammalia,Primates,Tarsiiformes,Tarsiidae,Tarsius,mammal,vertebrate
OP056919.1,Laemonema barbatulum,630675,Actinopteri,Gadiformes,NA,Moridae,Laemonema,fish,fish
MT192937.1,Muraenolepis orangiensis,630683,Actinopteri,Gadiformes,NA,Muraenolepididae,Muraenolepis,fish,fish
OM066121.1,Copsychus stricklandii,632594,Aves,Passeriformes,NA,Muscicapidae,Copsychus,bird,vertebrate
OM066122.1,Copsychus stricklandii,632594,Aves,Passeriformes,NA,Muscicapidae,Copsychus,bird,vertebrate
HM804473.1,Hucho bleekeri,633558,Actinopteri,Salmoniformes,NA,Salmonidae,Hucho,fish,fish
KF908853.1,Hucho bleekeri,633558,Actinopteri,Salmoniformes,NA,Salmonidae,Hucho,fish,fish
MW085031.1,Eudiscopus denticulus,633651,Mammalia,Chiroptera,NA,Vespertilionidae,Eudiscopus,mammal,vertebrate
MK612108.1,Myzornis pyrrhoura,634318,Aves,Passeriformes,NA,NA,Myzornis,bird,vertebrate
MT017905.1,Parophasma galinieri,634323,Aves,Passeriformes,NA,Timaliidae,Parophasma,bird,vertebrate
MT017906.1,Parophasma galinieri,634323,Aves,Passeriformes,NA,Timaliidae,Parophasma,bird,vertebrate
MT017907.1,Parophasma galinieri,634323,Aves,Passeriformes,NA,Timaliidae,Parophasma,bird,vertebrate
KF951088.1,Aegithalos caudatus,634357,Aves,Passeriformes,NA,Aegithalidae,Aegithalos,bird,vertebrate
JQ639061.1,Symphurus plagiusa,637534,Actinopteri,Pleuronectiformes,NA,Cynoglossidae,Symphurus,fish,fish
OP035214.1,Zapogon evermanni,638296,Actinopteri,Kurtiformes,NA,Apogonidae,Zapogon,fish,fish
FJ915117.1,Kinosternon leucostomum,641010,Reptilia,Testudines,NA,Kinosternidae,Kinosternon,reptile,vertebrate
OP035179.1,Myzopsetta proboscidea,641108,Actinopteri,Pleuronectiformes,NA,Pleuronectidae,Myzopsetta,fish,fish
OP066371.1,Dexistes rikuzenius,641117,Actinopteri,Pleuronectiformes,NA,Pleuronectidae,Dexistes,fish,fish
OP057074.1,Remorina albescens,641296,Actinopteri,Carangiformes,NA,Echeneidae,Remorina,fish,fish
MW300324.1,Etheostoma fonticola,641303,Actinopteri,Perciformes,NA,Percidae,Etheostoma,fish,fish
MW300325.1,Etheostoma fonticola,641303,Actinopteri,Perciformes,NA,Percidae,Etheostoma,fish,fish
OM302528.1,Gobio huanghensis,642415,Actinopteri,Cypriniformes,NA,Gobionidae,Gobio,fish,fish
MZ315025.1,Acanthemblemaria spinosa,642423,Actinopteri,Blenniiformes,NA,Chaenopsidae,Acanthemblemaria,fish,fish
OP056841.1,Stathmonotus stahli,642437,Actinopteri,Blenniiformes,NA,Labrisomidae,Stathmonotus,fish,fish
AP011983.1,Carnegiella strigata,642546,Actinopteri,Characiformes,NA,Gasteropelecidae,Carnegiella,fish,fish
AP011989.1,Hydrolycus scomberoides,642551,Actinopteri,Characiformes,NA,Characidae,Hydrolycus,fish,fish
MH286914.1,Megaleporinus muyscorum,642552,Actinopteri,Characiformes,NA,Anostomidae,Megaleporinus,fish,fish
MK112561.1,Ageneiosus inermis,642921,Actinopteri,Siluriformes,NA,Auchenipteridae,Ageneiosus,fish,fish
KX602324.1,Carassioides acuminatus,643316,Actinopteri,Cypriniformes,NA,Cyprinidae,Carassioides,fish,fish
AP011178.1,Carassioides acuminatus,643316,Actinopteri,Cypriniformes,NA,Cyprinidae,Carassioides,fish,fish
AP011182.1,Capoeta capoeta,643317,Actinopteri,Cypriniformes,NA,Cyprinidae,Capoeta,fish,fish
AP011183.1,Capoeta damascina,643318,Actinopteri,Cypriniformes,NA,Cyprinidae,Capoeta,fish,fish
AP011189.1,Systomus orphoides,643319,Actinopteri,Cypriniformes,NA,Cyprinidae,Systomus,fish,fish
AP011190.1,Barbus sp.,643320,Actinopteri,Cypriniformes,NA,Cyprinidae,Barbus,fish,fish
AP011193.1,Onychostoma fangi,643321,Actinopteri,Cypriniformes,NA,Cyprinidae,Onychostoma,fish,fish
AP011194.1,Barbus hulstaerti,643322,Actinopteri,Cypriniformes,NA,Cyprinidae,Enteromius,fish,fish
AP011200.1,Labeo pierrei,643324,Actinopteri,Cypriniformes,NA,Cyprinidae,Labeo,fish,fish
AP011203.1,Labiobarbus spilopleura,643325,Actinopteri,Cypriniformes,NA,Cyprinidae,Labiobarbus,fish,fish
AP011205.1,Garra congoensis,643326,Actinopteri,Cypriniformes,NA,Cyprinidae,Garra,fish,fish
AP011206.1,Labeo cylindricus,643327,Actinopteri,Cypriniformes,NA,Cyprinidae,Labeo,fish,fish
AP011215.1,Gila sp.,643328,Actinopteri,Cypriniformes,NA,Leuciscidae,Gila,fish,fish
AP011225.1,Psilorhynchus pseudecheneis,643329,Actinopteri,Cypriniformes,NA,Psilorhynchidae,Psilorhynchus,fish,fish
AP011226.1,Gyrinocheilus pennocki,643330,Actinopteri,Cypriniformes,NA,Gyrinocheilidae,Gyrinocheilus,fish,fish
AP011233.1,Oxynoemacheilus angorae,643331,Actinopteri,Cypriniformes,NA,Nemacheilidae,Oxynoemacheilus,fish,fish
AP011238.1,Cyprinus sp.,643332,Actinopteri,Cypriniformes,NA,Cyprinidae,Cyprinus,fish,fish
AP011240.1,Capoeta aculeata,643333,Actinopteri,Cypriniformes,NA,Cyprinidae,Capoeta,fish,fish
AP011241.1,Barboides gracilis,643334,Actinopteri,Cypriniformes,NA,Cyprinidae,Barboides,fish,fish
AP011242.1,Acrossocheilus iridescens,643335,Actinopteri,Cypriniformes,NA,Cyprinidae,Acrossocheilus,fish,fish
AP011245.1,Hampala dispar,643336,Actinopteri,Cypriniformes,NA,Cyprinidae,Hampala,fish,fish
AP011247.1,Puntioplites proctozystron,643337,Actinopteri,Cypriniformes,NA,Cyprinidae,Puntioplites,fish,fish
AP011249.1,Puntioplites waandersi,643338,Actinopteri,Cypriniformes,NA,Cyprinidae,Puntioplites,fish,fish
AP011253.1,Cyprinion semiplotum,643339,Actinopteri,Cypriniformes,NA,Cyprinidae,Cyprinion,fish,fish
MN603795.1,Cyprinion semiplotum,643339,Actinopteri,Cypriniformes,NA,Cyprinidae,Cyprinion,fish,fish
AP011256.1,Pseudogobio esocinus,643340,Actinopteri,Cypriniformes,NA,Gobionidae,Pseudogobio,fish,fish
AP011262.1,Osteobrama feae,643342,Actinopteri,Cypriniformes,NA,Cyprinidae,Osteobrama,fish,fish
AP011284.1,Opsaridium ubangiense,643343,Actinopteri,Cypriniformes,NA,Danionidae,Opsaridium,fish,fish
AP011287.1,Paedocypris progenetica,643344,Actinopteri,Cypriniformes,NA,NA,Paedocypris,fish,fish
KC342218.1,Paedocypris progenetica,643344,Actinopteri,Cypriniformes,NA,NA,Paedocypris,fish,fish
OK356905.1,Paedocypris progenetica,643344,Actinopteri,Cypriniformes,NA,NA,Paedocypris,fish,fish
OK413207.1,Paedocypris progenetica,643344,Actinopteri,Cypriniformes,NA,NA,Paedocypris,fish,fish
AP011288.1,Psilorhynchus sucatio,643345,Actinopteri,Cypriniformes,NA,Psilorhynchidae,Psilorhynchus,fish,fish
AP011293.1,Sewellia albisuera,643346,Actinopteri,Cypriniformes,NA,Gastromyzontidae,Sewellia,fish,fish
AP011297.1,Schistura kaysonei,643347,Actinopteri,Cypriniformes,NA,Nemacheilidae,Schistura,fish,fish
AP011302.1,Nemacheilus platiceps,643348,Actinopteri,Cypriniformes,NA,Nemacheilidae,Nemacheilus,fish,fish
AP011306.1,Schistura rupecula,643349,Actinopteri,Cypriniformes,NA,Nemacheilidae,Schistura,fish,fish
AP011307.1,Schistura jarutanini,643350,Actinopteri,Cypriniformes,NA,Nemacheilidae,Schistura,fish,fish
AP011308.1,Schistura notostigma,643351,Actinopteri,Cypriniformes,NA,Nemacheilidae,Schistura,fish,fish
AP011310.1,Sikukia gudgeri,643353,Actinopteri,Cypriniformes,NA,Cyprinidae,Sikukia,fish,fish
AP011312.1,Poropuntius scapanognathus,643354,Actinopteri,Cypriniformes,NA,Cyprinidae,Poropuntius,fish,fish
AP011315.1,Barbus sp.,643355,Actinopteri,Cypriniformes,NA,Cyprinidae,Barbus,fish,fish
AP011320.1,Poropuntius normani,643356,Actinopteri,Cypriniformes,NA,Cyprinidae,Poropuntius,fish,fish
AP011323.1,Labeobarbus sp.,643357,Actinopteri,Cypriniformes,NA,Cyprinidae,Labeobarbus,fish,fish
AP011324.1,Labeobarbus sp.,643358,Actinopteri,Cypriniformes,NA,Cyprinidae,Labeobarbus,fish,fish
AP011328.1,Labeo dyocheilus,643359,Actinopteri,Cypriniformes,NA,Cyprinidae,Labeo,fish,fish
AP011330.1,Osteochilus nashii,643360,Actinopteri,Cypriniformes,NA,Cyprinidae,Osteochilus,fish,fish
AP011341.1,Lepidocephalichthys micropogon,643361,Actinopteri,Cypriniformes,NA,Cobitidae,Lepidocephalichthys,fish,fish
AP011345.1,Pangio cf.,643362,Actinopteri,Cypriniformes,NA,Cobitidae,Pangio,fish,fish
AP011349.1,Botia udomritthiruji,643363,Actinopteri,Cypriniformes,NA,Botiidae,Botia,fish,fish
AP011351.1,Onychostoma meridionale,643364,Actinopteri,Cypriniformes,NA,Cyprinidae,Onychostoma,fish,fish
AP011352.1,Poropuntius bantamensis,643365,Actinopteri,Cypriniformes,NA,Cyprinidae,Poropuntius,fish,fish
AP011357.1,Cirrhinus microlepis,643366,Actinopteri,Cypriniformes,NA,Cyprinidae,Cirrhinus,fish,fish
AP011359.1,Labeo cyclorhynchus,643367,Actinopteri,Cypriniformes,NA,Cyprinidae,Labeo,fish,fish
AP011360.1,Biwia springeri,643368,Actinopteri,Cypriniformes,NA,Gobionidae,Biwia,fish,fish
AP011361.1,Gnathopogon strigatus,643369,Actinopteri,Cypriniformes,NA,Gobionidae,Gnathopogon,fish,fish
KU323960.1,Gnathopogon strigatus,643369,Actinopteri,Cypriniformes,NA,Gobionidae,Gnathopogon,fish,fish
MK852687.1,Gnathopogon strigatus,643369,Actinopteri,Cypriniformes,NA,Gobionidae,Gnathopogon,fish,fish
AP011366.1,Oreichthys cosuatis,643370,Actinopteri,Cypriniformes,NA,Cyprinidae,Oreichthys,fish,fish
AP011369.1,Puntius eugrammus,643372,Actinopteri,Cypriniformes,NA,Cyprinidae,Puntius,fish,fish
JQ700301.1,Cyclocheilichthys enoplos,643373,Actinopteri,Cypriniformes,NA,Cyprinidae,Cyclocheilichthys,fish,fish
AP011371.1,Cyclocheilichthys enoplos,643373,Actinopteri,Cypriniformes,NA,Cyprinidae,Cyclocheilichthys,fish,fish
AP011374.1,Dawkinsia tambraparniei,643374,Actinopteri,Cypriniformes,NA,Cyprinidae,Dawkinsia,fish,fish
AP011378.1,Barbus camptacanthus,643375,Actinopteri,Cypriniformes,NA,Cyprinidae,Enteromius,fish,fish
AP011379.1,Barbus eburneensis,643376,Actinopteri,Cypriniformes,NA,Cyprinidae,Enteromius,fish,fish
AP011380.1,Cyclocheilichthys heteronema,643377,Actinopteri,Cypriniformes,NA,Cyprinidae,Cyclocheilichthys,fish,fish
AP011382.1,Hypsibarbus salweenensis,643379,Actinopteri,Cypriniformes,NA,Cyprinidae,Hypsibarbus,fish,fish
AP013329.1,Henicorhynchus siamensis,643380,Actinopteri,Cypriniformes,NA,Cyprinidae,Henicorhynchus,fish,fish
AP011387.1,Henicorhynchus siamensis,643380,Actinopteri,Cypriniformes,NA,Cyprinidae,Henicorhynchus,fish,fish
AP011389.1,Osteochilus schlegelii,643381,Actinopteri,Cypriniformes,NA,Cyprinidae,Osteochilus,fish,fish
AP011391.1,Osteochilus pentalineatus,643382,Actinopteri,Cypriniformes,NA,Cyprinidae,Osteochilus,fish,fish
AP011392.1,Squalidus wolterstorffi,643383,Actinopteri,Cypriniformes,NA,Gobionidae,Squalidus,fish,fish
AP011393.1,Squalidus gracilis,643384,Actinopteri,Cypriniformes,NA,Gobionidae,Squalidus,fish,fish
AP011399.1,Luciosoma bleekeri,643386,Actinopteri,Cypriniformes,NA,Danionidae,Luciosoma,fish,fish
AP011405.1,Acanthocobitis sp.,643387,Actinopteri,Cypriniformes,NA,Nemacheilidae,Acanthocobitis,fish,fish
AP011407.1,Barbus jae,643388,Actinopteri,Cypriniformes,NA,Cyprinidae,Enteromius,fish,fish
AP011410.1,Garra flavatra,643389,Actinopteri,Cypriniformes,NA,Cyprinidae,Garra,fish,fish
AP011411.1,Garra poecilura,643390,Actinopteri,Cypriniformes,NA,Cyprinidae,Garra,fish,fish
AP011427.1,Tanichthys micagemmae,643391,Actinopteri,Cypriniformes,NA,Tanichthyidae,Tanichthys,fish,fish
AP011429.1,Paedocypris sp.,643392,Actinopteri,Cypriniformes,NA,NA,Paedocypris,fish,fish
AP011439.1,Homaloptera ogilviei,643393,Actinopteri,Cypriniformes,NA,Balitoridae,Homaloptera,fish,fish
AP011443.1,Schistura pridii,643394,Actinopteri,Cypriniformes,NA,Nemacheilidae,Schistura,fish,fish
AP011295.1,Gastromyzon scitulus,643407,Actinopteri,Cypriniformes,NA,Gastromyzontidae,Gastromyzon,fish,fish
MK852686.1,Paraleucogobio notacanthus,643411,Actinopteri,Cypriniformes,NA,Gobionidae,Paraleucogobio,fish,fish
AP011179.1,Amblyrhynchichthys truncatus,643417,Actinopteri,Cypriniformes,NA,Cyprinidae,Amblyrhynchichthys,fish,fish
AP011184.1,Catlocarpio siamensis,643419,Actinopteri,Cypriniformes,NA,Cyprinidae,Catlocarpio,fish,fish
AP011254.1,Albulichthys albuloides,643421,Actinopteri,Cypriniformes,NA,Cyprinidae,Albulichthys,fish,fish
AP011264.1,Acanthobrama persidis,643423,Actinopteri,Cypriniformes,NA,Leuciscidae,Acanthobrama,fish,fish
AP011265.1,Aspiolucius esocinus,643425,Actinopteri,Cypriniformes,NA,Leuciscidae,Aspiolucius,fish,fish
AP011299.1,Erromyzon sinensis,643427,Actinopteri,Cypriniformes,NA,Gastromyzontidae,Erromyzon,fish,fish
MH155188.1,Erromyzon sinensis,643427,Actinopteri,Cypriniformes,NA,Gastromyzontidae,Erromyzon,fish,fish
AP011303.1,Neonoemacheilus sp.,643433,Actinopteri,Cypriniformes,NA,Nemacheilidae,Neonoemacheilus,fish,fish
AP011304.1,Aborichthys elongatus,643435,Actinopteri,Cypriniformes,NA,Nemacheilidae,Aborichthys,fish,fish
AP011311.1,Chagunius baileyi,643437,Actinopteri,Cypriniformes,NA,Cyprinidae,Chagunius,fish,fish
AP011319.1,Barbichthys laevis,643439,Actinopteri,Cypriniformes,NA,Cyprinidae,Barbichthys,fish,fish
AP011321.1,Discherodontus ashmeadi,643441,Actinopteri,Cypriniformes,NA,Cyprinidae,Discherodontus,fish,fish
AP011325.1,Discherodontus schroederi,643442,Actinopteri,Cypriniformes,NA,Cyprinidae,Discherodontus,fish,fish
AP011353.1,Scaphiodonichthys burmanicus,643444,Actinopteri,Cypriniformes,NA,Cyprinidae,Scaphiodonichthys,fish,fish
AP011356.1,Incisilabeo behri,643446,Actinopteri,Cypriniformes,NA,Cyprinidae,Incisilabeo,fish,fish
AP011358.1,Schismatorhynchos nukta,643448,Actinopteri,Cypriniformes,NA,Cyprinidae,Schismatorhynchos,fish,fish
AP011365.1,Thynnichthys thynnoides,643450,Actinopteri,Cypriniformes,NA,Cyprinidae,Thynnichthys,fish,fish
AP011373.1,Chagunius chagunio,643451,Actinopteri,Cypriniformes,NA,Cyprinidae,Chagunius,fish,fish
AP011409.1,Thynnichthys polylepis,643452,Actinopteri,Cypriniformes,NA,Cyprinidae,Thynnichthys,fish,fish
