accession_id,species,tax_id,class,order,infraorder,family,genus
MW421531.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421532.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421533.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421534.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421535.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421536.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421537.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421538.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421539.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421540.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421541.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421542.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421543.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421544.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421545.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421546.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421547.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421548.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421549.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421550.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421551.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421552.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421553.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MW421554.1,Corvus splendens,701737,Aves,Passeriformes,NA,Corvidae,Corvus
MF497304.1,Meles leucurus,702266,Mammalia,Carnivora,NA,Mustelidae,Meles
MW625811.1,Meles leucurus,702266,Mammalia,Carnivora,NA,Mustelidae,Meles
JN628862.1,Tropheops sp.,702379,Actinopteri,Cichliformes,NA,Cichlidae,Tropheops
AP012096.1,Nocomis asper,703418,Actinopteri,Cypriniformes,NA,Leuciscidae,Nocomis
MN816358.1,Rousettus obliviosus,705079,Mammalia,Chiroptera,NA,Pteropodidae,Rousettus
MN816359.1,Rousettus obliviosus,705079,Mammalia,Chiroptera,NA,Pteropodidae,Rousettus
MT270441.1,Malacocottus gibber,708428,Actinopteri,Perciformes,Cottales,Psychrolutidae,Malacocottus
AB079597.1,Rena humilis,711330,Lepidosauria,Squamata,Serpentes,Leptotyphlopidae,Rena
KX686103.1,Crossocheilus siamensis,711521,Actinopteri,Cypriniformes,NA,Cyprinidae,Crossocheilus
MZ364158.1,Puntius sachsii,711528,Actinopteri,Cypriniformes,NA,Cyprinidae,Puntius
KP202294.1,Leopardus jacobita,713925,Mammalia,Carnivora,NA,Felidae,Leopardus
KR815520.1,Odontamblyopus lacepedii,714202,Actinopteri,Gobiiformes,NA,Gobiidae,Odontamblyopus
KT633953.1,Odontamblyopus rebecca,714203,Actinopteri,Gobiiformes,NA,Gobiidae,Odontamblyopus
KT188772.1,Taenioides anguillaris,714205,Actinopteri,Gobiiformes,NA,Gobiidae,Taenioides
LC548013.1,Hylobates albibarbis,716691,Mammalia,Primates,Simiiformes,Hylobatidae,Hylobates
LC548016.1,Hylobates muelleri,716692,Mammalia,Primates,Simiiformes,Hylobatidae,Hylobates
LC548015.1,Hylobates muelleri,716694,Mammalia,Primates,Simiiformes,Hylobatidae,Hylobates
FN666602.1,Planigale sp.,717634,Mammalia,Dasyuromorphia,NA,Dasyuridae,Planigale
AP004417.1,Caulophryne jordani,717990,Actinopteri,Lophiiformes,NA,Caulophrynidae,Caulophryne
MN356354.1,Malurus elegans,720584,Aves,Passeriformes,NA,Maluridae,Malurus
MN356360.1,Origma solitaria,720586,Aves,Passeriformes,NA,Acanthizidae,Origma
OP035170.1,Gobionellus oceanicus,721864,Actinopteri,Gobiiformes,NA,Gobiidae,Gobionellus
OP035078.1,Lactophrys trigonus,721873,Actinopteri,Tetraodontiformes,NA,Ostraciidae,Lactophrys
AP014590.1,Cyclopsetta fimbriata,721932,Actinopteri,Pleuronectiformes,NA,Cyclopsettidae,Cyclopsetta
OP056954.1,Mulloidichthys martinicus,721936,Actinopteri,Syngnathiformes,NA,Mullidae,Mulloidichthys
OP056952.1,Synodus synodus,721939,Actinopteri,Aulopiformes,NA,Synodontidae,Synodus
KU884610.1,Lanius sphenocercus,721966,Aves,Passeriformes,NA,Laniidae,Lanius
OP056847.1,Bryx dunckeri,722430,Actinopteri,Syngnathiformes,NA,Syngnathidae,Bryx
OP056838.1,Paraclinus fasciatus,722512,Actinopteri,Blenniiformes,NA,Labrisomidae,Paraclinus
OP056901.1,Scorpaena inermis,722538,Actinopteri,Perciformes,NA,Scorpaenidae,Scorpaena
OP035230.1,Archosargus rhomboidalis,722560,Actinopteri,Spariformes,NA,Sparidae,Archosargus
OP056938.1,Malacoctenus macropus,722566,Actinopteri,Blenniiformes,NA,Labrisomidae,Malacoctenus
AP011916.1,Sphoeroides testudineus,722567,Actinopteri,Tetraodontiformes,NA,Tetraodontidae,Sphoeroides
OP056801.1,Lucania parva,722640,Actinopteri,Cyprinodontiformes,NA,Fundulidae,Lucania
KX151646.1,Mobula hypostoma,723540,Chondrichthyes,Myliobatiformes,NA,Myliobatidae,Mobula
JX311437.2,Puntius chalakkudiensis,723640,Actinopteri,Cypriniformes,NA,Cyprinidae,Sahyadria
AB980996.1,Varanus salvator,735375,Lepidosauria,Squamata,Anguimorpha,Varanidae,Varanus
OM317707.1,Varanus nebulosus,735376,Lepidosauria,Squamata,Anguimorpha,Varanidae,Varanus
AP005999.1,Caristius macropus,740692,Actinopteri,Scombriformes,NA,Caristiidae,Caristius
OP057049.1,Caristius macropus,740692,Actinopteri,Scombriformes,NA,Caristiidae,Caristius
OP057118.1,Chaenophryne longiceps,740694,Actinopteri,Lophiiformes,NA,Oneirodidae,Chaenophryne
ON831393.1,Kali normani,740698,Actinopteri,Scombriformes,NA,Chiasmodontidae,Kali
KJ885621.1,Phrynocephalus guinanensis,740940,Lepidosauria,Squamata,NA,Agamidae,Phrynocephalus
KY776448.1,Chelodina canni,742143,NA,Testudines,NA,Chelidae,Chelodina
KY857559.1,Emydura tanybaraga,742145,NA,Testudines,NA,Chelidae,Emydura
GU477631.1,Oreochromis sp.,743960,Actinopteri,Cichliformes,NA,Cichlidae,Oreochromis
HM067614.1,Oreochromis sp.,743960,Actinopteri,Cichliformes,NA,Cichlidae,Oreochromis
KX087178.1,Pareiorhaphis garbei,745503,Actinopteri,Siluriformes,NA,Loricariidae,Pareiorhaphis
GU949545.1,Diploid Megalobrama,747040,Actinopteri,Cypriniformes,NA,NA,NA
GU949546.1,Triploid Megalobrama,747041,Actinopteri,Cypriniformes,NA,NA,NA
CM055445.1,Lepidodactylus listeri,747221,Lepidosauria,Squamata,Gekkota,Gekkonidae,Lepidodactylus
OP413800.1,Aepyornis maximus,748142,Aves,Struthioniformes,NA,Aepyornithidae,Aepyornis
OP413801.1,Aepyornis maximus,748142,Aves,Struthioniformes,NA,Aepyornithidae,Aepyornis
OP413802.1,Aepyornis maximus,748142,Aves,Struthioniformes,NA,Aepyornithidae,Aepyornis
OP413803.1,Aepyornis maximus,748142,Aves,Struthioniformes,NA,Aepyornithidae,Aepyornis
OP413804.1,Aepyornis maximus,748142,Aves,Struthioniformes,NA,Aepyornithidae,Aepyornis
OP413805.1,Aepyornis maximus,748142,Aves,Struthioniformes,NA,Aepyornithidae,Aepyornis
OP413806.1,Aepyornis maximus,748142,Aves,Struthioniformes,NA,Aepyornithidae,Aepyornis
OP413807.1,Aepyornis maximus,748142,Aves,Struthioniformes,NA,Aepyornithidae,Aepyornis
OP413808.1,Aepyornis maximus,748142,Aves,Struthioniformes,NA,Aepyornithidae,Aepyornis
OP413809.1,Aepyornis maximus,748142,Aves,Struthioniformes,NA,Aepyornithidae,Aepyornis
OP413810.1,Aepyornis maximus,748142,Aves,Struthioniformes,NA,Aepyornithidae,Aepyornis
MK784229.1,Callopanchax monroviae,748222,Actinopteri,Cyprinodontiformes,NA,Nothobranchiidae,Callopanchax
MK784243.1,Epiplatys grahami,748223,Actinopteri,Cyprinodontiformes,NA,Nothobranchiidae,Epiplatys
KF564793.1,Aspiorhynchus laticeps,748366,Actinopteri,Cypriniformes,NA,Cyprinidae,Aspiorhynchus
KY436760.1,Aspiorhynchus laticeps,748366,Actinopteri,Cypriniformes,NA,Cyprinidae,Aspiorhynchus
JX188253.1,Cyprinus carpio,749190,Actinopteri,Cypriniformes,NA,Cyprinidae,Cyprinus
JN105357.1,Cyprinus carpio,749191,Actinopteri,Cypriniformes,NA,Cyprinidae,Cyprinus
MZ868226.1,Manis pentadactyla,749565,Mammalia,Pholidota,NA,Manidae,Manis
AP018114.1,Cyrtodactylus peguensis,752001,Lepidosauria,Squamata,Gekkota,Gekkonidae,Cyrtodactylus
MF100157.1,Cyrtodactylus peguensis,752001,Lepidosauria,Squamata,Gekkota,Gekkonidae,Cyrtodactylus
KT364531.1,Gorsachius melanolophus,752197,Aves,Pelecaniformes,NA,Ardeidae,Gorsachius
MG932654.1,Urocissa caerulea,752198,Aves,Passeriformes,NA,Corvidae,Urocissa
KM112333.1,Cheirogaleus sibreei,752538,Mammalia,Primates,Lemuriformes,Cheirogaleidae,Cheirogaleus
OP035109.1,Myripristis amaena,753638,Actinopteri,Holocentriformes,NA,Holocentridae,Myripristis
MN872231.1,Acanthurus achilles,753643,Actinopteri,Acanthuriformes,NA,Acanthuridae,Acanthurus
OP035106.1,Acanthurus achilles,753643,Actinopteri,Acanthuriformes,NA,Acanthuridae,Acanthurus
MN872234.1,Ctenochaetus flavicauda,753645,Actinopteri,Acanthuriformes,NA,Acanthuridae,Ctenochaetus
OP035200.1,Zebrasoma rostratum,753649,Actinopteri,Acanthuriformes,NA,Acanthuridae,Zebrasoma
OP035065.1,Plectrypops lima,753651,Actinopteri,Holocentriformes,NA,Holocentridae,Plectrypops
AP018134.1,Craterocephalus eyresii,753902,Actinopteri,Atheriniformes,NA,Atherinidae,Craterocephalus
MK029350.1,Craterocephalus stramineus,753914,Actinopteri,Atheriniformes,NA,Atherinidae,Craterocephalus
HM034867.1,Apodemus chejuensis,754351,Mammalia,Rodentia,NA,Muridae,Apodemus
KT239015.1,Loricariichthys castaneus,756472,Actinopteri,Siluriformes,NA,Loricariidae,Loricariichthys
HQ651067.1,Diploid Xenocypris,756765,Actinopteri,Cypriniformes,NA,NA,NA
HM070254.1,Lepilemur hubbardorum,756882,Mammalia,Primates,Lemuriformes,Lepilemuridae,Lepilemur
GU112742.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
HM068574.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
HM068575.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
HM068585.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
HM068586.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
JF727203.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
JF727204.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
JF727205.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
JF727202.2,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KM679417.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KU353713.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KX211940.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KX211941.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KX211942.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KX211943.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KX211944.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KU308529.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KU308530.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KU308531.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KU308532.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KU308533.1,Pan troglodytes,756884,Mammalia,Primates,Simiiformes,Hominidae,Pan
KX964606.1,Erinaceus amurensis,757341,Mammalia,Eulipotyphla,NA,Erinaceidae,Erinaceus
OP654706.1,Erinaceus amurensis,757341,Mammalia,Eulipotyphla,NA,Erinaceidae,Erinaceus
MT017889.1,Cossypha semirufa,757473,Aves,Passeriformes,NA,Muscicapidae,Cossypha
MT017890.1,Cossypha semirufa,757473,Aves,Passeriformes,NA,Muscicapidae,Cossypha
MT017891.1,Cossypha semirufa,757473,Aves,Passeriformes,NA,Muscicapidae,Cossypha
MT017892.1,Cossypha semirufa,757473,Aves,Passeriformes,NA,Muscicapidae,Cossypha
MT017893.1,Cossypha semirufa,757473,Aves,Passeriformes,NA,Muscicapidae,Cossypha
MH745105.1,Xerotyphlops vermicularis,759976,Lepidosauria,Squamata,Serpentes,Typhlopidae,Xerotyphlops
AP014588.1,Citharoides macrolepidotus,762039,Actinopteri,Pleuronectiformes,NA,Citharidae,Citharoides
AP017950.1,Setipinna tenuifilis,762045,Actinopteri,Clupeiformes,NA,Engraulidae,Setipinna
MH037012.1,Setipinna tenuifilis,762045,Actinopteri,Clupeiformes,NA,Engraulidae,Setipinna
MT764773.1,Setipinna tenuifilis,762045,Actinopteri,Clupeiformes,NA,Engraulidae,Setipinna
MT753060.1,Setipinna tenuifilis,762045,Actinopteri,Clupeiformes,NA,Engraulidae,Setipinna
ON959145.1,Zoarces gillii,762048,Actinopteri,Perciformes,Zoarcales,Zoarcidae,Zoarces
KF951089.1,Aegithalos glaucogularis,762568,Aves,Passeriformes,NA,Aegithalidae,Aegithalos
KF951091.1,Aegithalos concinnus,762610,Aves,Passeriformes,NA,Aegithalidae,Aegithalos
KF951092.1,Aegithalos concinnus,762612,Aves,Passeriformes,NA,Aegithalidae,Aegithalos
KF951086.1,Aegithalos fuliginosus,762613,Aves,Passeriformes,NA,Aegithalidae,Aegithalos
KF951087.1,Aegithalos bonvaloti,762617,Aves,Passeriformes,NA,Aegithalidae,Aegithalos
KR150878.1,Cryptoheros cutteri,762638,Actinopteri,Cichliformes,NA,Cichlidae,Cryptoheros
MW377218.1,Neoraja iberica,762856,Chondrichthyes,Rajiformes,NA,Rajidae,Neoraja
HQ875340.1,Carassius auratus,763460,Actinopteri,Cypriniformes,NA,Cyprinidae,Carassius
MT571495.1,Opisthotropis guangxiensis,763643,Lepidosauria,Squamata,Serpentes,Colubridae,Opisthotropis
MK570292.1,Opisthotropis latouchii,763645,Lepidosauria,Squamata,Serpentes,Colubridae,Opisthotropis
HM143926.1,Polypterus ansorgii,764547,Cladistia,Polypteriformes,NA,Polypteridae,Polypterus
HM143927.1,Polypterus bichir,764548,Cladistia,Polypteriformes,NA,Polypteridae,Polypterus
HM143928.1,Polypterus bichir,764549,Cladistia,Polypteriformes,NA,Polypteridae,Polypterus
HM143929.1,Polypterus endlicherii,764550,Cladistia,Polypteriformes,NA,Polypteridae,Polypterus
HM143934.1,Polypterus mokelembembe,764552,Cladistia,Polypteriformes,NA,Polypteridae,Polypterus
HM143936.1,Polypterus palmas,764553,Cladistia,Polypteriformes,NA,Polypteridae,Polypterus
HM143933.1,Polypterus sp.,764555,Cladistia,Polypteriformes,NA,Polypteridae,Polypterus
HM143932.1,Polypterus sp.,764556,Cladistia,Polypteriformes,NA,Polypteridae,Polypterus
HM143938.1,Polypterus teugelsi,764557,Cladistia,Polypteriformes,NA,Polypteridae,Polypterus
HM143939.1,Polypterus weeksii,764558,Cladistia,Polypteriformes,NA,Polypteridae,Polypterus
JQ001860.1,Glossogobius olivaceus,764832,Actinopteri,Gobiiformes,NA,Gobiidae,Glossogobius
HM147136.1,Callorhinchus capensis,765184,Chondrichthyes,Chimaeriformes,NA,Callorhinchidae,Callorhinchus
HM147140.1,Harriotta raleighana,765186,Chondrichthyes,Chimaeriformes,NA,Rhinochimaeridae,Harriotta
HM147138.1,Chimaera fulva,765187,Chondrichthyes,Chimaeriformes,NA,Chimaeridae,Chimaera
KU234535.1,Schizothorax grahami,765333,Actinopteri,Cypriniformes,NA,Cyprinidae,Schizothorax
OM677841.1,Laterallus jamaicensis,766167,Aves,Gruiformes,NA,Rallidae,Laterallus
MN954681.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
MN840495.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539409.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539410.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539411.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539412.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539413.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539414.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539415.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539416.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539417.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539418.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539419.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539420.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539421.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539422.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539423.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539424.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539425.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539426.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539427.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539428.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539429.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539430.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539431.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539432.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539433.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539434.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539435.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539436.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539437.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539438.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539439.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539440.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539441.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539442.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539443.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539444.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539445.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539446.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539447.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539448.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539449.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539450.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539451.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539452.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539453.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539454.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539455.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539456.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539457.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539458.1,Hirundo rustica,768642,Aves,Passeriformes,NA,Hirundinidae,Hirundo
MN843972.1,Hirundo rustica,768643,Aves,Passeriformes,NA,Hirundinidae,Hirundo
MN829439.1,Hirundo rustica,768644,Aves,Passeriformes,NA,Hirundinidae,Hirundo
KP148840.1,Hirundo rustica,768645,Aves,Passeriformes,NA,Hirundinidae,Hirundo
MN909724.1,Hirundo rustica,768645,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539065.1,Hirundo rustica,768645,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539066.1,Hirundo rustica,768645,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539067.1,Hirundo rustica,768645,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539068.1,Hirundo rustica,768645,Aves,Passeriformes,NA,Hirundinidae,Hirundo
OK539069.1,Hirundo rustica,768645,Aves,Passeriformes,NA,Hirundinidae,Hirundo
MG833880.1,Neodon fuscus,771787,Mammalia,Rodentia,NA,Cricetidae,Neodon
ON165391.1,Neodon fuscus,771787,Mammalia,Rodentia,NA,Cricetidae,Neodon
MH817023.1,Betadevario ramachandrani,794813,Actinopteri,Cypriniformes,NA,Danionidae,Betadevario
LC493938.1,Careproctus colletti,796014,Actinopteri,Perciformes,Cottales,Liparidae,Careproctus
MZ272453.1,Pangasius krempfi,796020,Actinopteri,Siluriformes,NA,Pangasiidae,Pangasius
ON814674.1,Pangasius nasutus,796021,Actinopteri,Siluriformes,NA,Pangasiidae,Pangasius
OP236030.1,Pangasius nasutus,796021,Actinopteri,Siluriformes,NA,Pangasiidae,Pangasius
OP901624.1,Pangasius nasutus,796021,Actinopteri,Siluriformes,NA,Pangasiidae,Pangasius
OQ078746.1,Pangasius nasutus,796021,Actinopteri,Siluriformes,NA,Pangasiidae,Pangasius
OQ078747.1,Pangasius nasutus,796021,Actinopteri,Siluriformes,NA,Pangasiidae,Pangasius
